Id	Partida	Solicitud	SP_Activo_Final	Valor_SP_Final	PV_Final	MateriaPrima	Equipo	Local_Timestamp	Time_Stamp	TimeStampDb
23867	NULL	8	SP Receta V221	1842,43359	1844,43433	Estireno	V221	2024-10-26 19:28:00.000	2024-10-27 00:28:00.000	2024-11-26 23:46:54.400
23673	NULL	4	SP Receta V221	996,4343	997,884766	Butil	V221	2024-10-26 19:41:00.000	2024-10-27 00:41:00.000	2024-11-26 23:46:54.347
23290	NULL	16	SP Receta R221	1058,61682	19,6940613	Toluol	R221	2024-10-26 21:03:00.000	2024-10-27 02:03:00.000	2024-11-26 23:46:54.200
23437	NULL	6	SP Receta V241	415,336731	398,8808	2EHA	V241	2024-10-26 22:20:00.000	2024-10-27 03:20:00.000	2024-11-26 23:46:54.280
23759	NULL	12	SP Receta V241	967,945251	969,0186	Metil	V241	2024-10-26 22:23:00.000	2024-10-27 03:23:00.000	2024-11-26 23:46:54.347
23291	NULL	18	SP Receta R221	2715,12646	1505,126	Toluol	R221	2024-10-26 22:54:00.000	2024-10-27 03:54:00.000	2024-11-26 23:46:54.200
23398	NULL	8	SP Semi TK221	1299,83179	1299,94482	Toluol	TK221	2024-10-26 23:21:00.000	2024-10-27 04:21:00.000	2024-11-26 23:46:54.280
23292	NULL	20	SP Receta R221	1596,44824	1597,96912	Toluol	R221	2024-10-26 23:40:00.000	2024-10-27 04:40:00.000	2024-11-26 23:46:54.200
23819	NULL	10	SP Receta V141	2209,07056	2350,58936	Estireno	V141	2024-10-27 00:26:00.000	2024-10-27 05:26:00.000	2024-11-26 23:46:54.347
23438	NULL	8	SP Receta V241	1366,16211	1369,154	2EHA	V241	2024-10-27 00:36:00.000	2024-10-27 05:36:00.000	2024-11-26 23:46:54.280
23760	NULL	14	SP Receta V241	954,3353	946,7146	Metil	V241	2024-10-27 00:44:00.000	2024-10-27 05:44:00.000	2024-11-26 23:46:54.347
23559	NULL	10	SP Receta V141	2180,87183	2568,86523	Butil	V141	2024-10-27 00:45:00.000	2024-10-27 05:45:00.000	2024-11-26 23:46:54.280
23439	NULL	10	SP Receta V241	317	315,0932	2EHA	V241	2024-10-27 02:30:00.000	2024-10-27 07:30:00.000	2024-11-26 23:46:54.280
23761	NULL	16	SP Receta V241	1126	1124,63818	Metil	V241	2024-10-27 02:33:00.000	2024-10-27 07:33:00.000	2024-11-26 23:46:54.347
23369	NULL	22	SP Receta V221	48,7068367	48,9844971	Toluol	V221	2024-10-27 03:22:00.000	2024-10-27 08:22:00.000	2024-11-26 23:46:54.280
23293	NULL	22	SP Semi R221	0,29384467	16,9590569	Toluol	R221	2024-10-27 03:41:00.000	2024-10-27 08:41:00.000	2024-11-26 23:46:54.200
23294	NULL	24	SP Semi R221	0,00367120514	1,98682833	Toluol	R221	2024-10-27 03:49:00.000	2024-10-27 08:49:00.000	2024-11-26 23:46:54.200
23868	NULL	10	SP Receta V221	1844,92322	1844,86023	Estireno	V221	2024-10-27 04:27:00.000	2024-10-27 09:27:00.000	2024-11-26 23:46:54.400
23295	NULL	26	SP Semi R221	19,9999065	19,5036526	Toluol	R221	2024-10-27 04:36:00.000	2024-10-27 09:36:00.000	2024-11-26 23:46:54.200
23674	NULL	6	SP Receta V221	997,7977	996,85	Butil	V221	2024-10-27 04:40:00.000	2024-10-27 09:40:00.000	2024-11-26 23:46:54.347
23296	NULL	28	SP Receta R221	215,458282	249,907913	Toluol	R221	2024-10-27 07:28:00.000	2024-10-27 12:28:00.000	2024-11-26 23:46:54.200
23297	NULL	30	SP Receta R221	1592,7196	1597,47327	Toluol	R221	2024-10-27 07:47:00.000	2024-10-27 12:47:00.000	2024-11-26 23:46:54.200
23820	NULL	12	SP Receta V141	2178,703	2350,58936	Estireno	V141	2024-10-27 10:00:00.000	2024-10-27 15:00:00.000	2024-11-26 23:46:54.347
23560	NULL	12	SP Receta V141	2097,24072	2571,41675	Butil	V141	2024-10-27 10:19:00.000	2024-10-27 15:19:00.000	2024-11-26 23:46:54.280
23370	NULL	24	SP Receta V221	46,50327	48,9237061	Toluol	V221	2024-10-27 11:27:00.000	2024-10-27 16:27:00.000	2024-11-26 23:46:54.280
23603	NULL	18	SP Receta V241	2292,94	2286,96362	Butil	V241	2024-10-27 12:31:00.000	2024-10-27 17:31:00.000	2024-11-26 23:46:54.347
23481	NULL	8	SP Receta V241	4452,087	4443,30127	Vam	V241	2024-10-27 12:45:00.000	2024-10-27 17:45:00.000	2024-11-26 23:46:54.280
23783	NULL	10	SP Receta V221	1130,80566	1132,97229	Metil	V221	2024-10-27 12:45:00.000	2024-10-27 17:45:00.000	2024-11-26 23:46:54.347
23298	NULL	32	SP Receta R221	214,1853	249,967255	Toluol	R221	2024-10-27 15:43:00.000	2024-10-27 20:43:00.000	2024-11-26 23:46:54.200
23299	NULL	34	SP Receta R221	2046,73987	2047,88208	Toluol	R221	2024-10-27 16:31:00.000	2024-10-27 21:31:00.000	2024-11-26 23:46:54.200
23371	NULL	26	SP Receta V221	58,54057	58,96399	Toluol	V221	2024-10-27 20:07:00.000	2024-10-28 01:07:00.000	2024-11-26 23:46:54.280
23784	NULL	12	SP Receta V221	1131,90564	1132,78979	Metil	V221	2024-10-27 20:18:00.000	2024-10-28 01:18:00.000	2024-11-26 23:46:54.347
23300	NULL	36	SP Semi R221	18,1570282	14,5754328	Toluol	R221	2024-10-27 20:23:00.000	2024-10-28 01:23:00.000	2024-11-26 23:46:54.200
23821	NULL	14	SP Receta V141	2144,94922	2353,73	Estireno	V141	2024-10-27 20:38:00.000	2024-10-28 01:38:00.000	2024-11-26 23:46:54.347
23561	NULL	14	SP Receta V141	2004,57617	2570,04321	Butil	V141	2024-10-27 20:55:00.000	2024-10-28 01:55:00.000	2024-11-26 23:46:54.280
23604	NULL	20	SP Receta V241	2254,46851	2287,5293	Butil	V241	2024-10-27 21:53:00.000	2024-10-28 02:53:00.000	2024-11-26 23:46:54.347
23482	NULL	10	SP Receta V241	4454,946	4448,131	Vam	V241	2024-10-27 22:08:00.000	2024-10-28 03:08:00.000	2024-11-26 23:46:54.280
23721	NULL	24	SP Receta V115	634	646,164856	Metil	V115	2024-10-27 22:12:00.000	2024-10-28 03:12:00.000	2024-11-26 23:46:54.347
23812	NULL	24	SP Receta V115	594,1	592,9795	Estireno	V115	2024-10-27 22:16:00.000	2024-10-28 03:16:00.000	2024-11-26 23:46:54.347
23543	NULL	24	SP Receta V115	241,6	244,493042	Butil	V115	2024-10-27 22:22:00.000	2024-10-28 03:22:00.000	2024-11-26 23:46:54.280
23447	NULL	6	SP Receta D122	1191,48486	1207,56921	Vam	D122	2024-10-27 22:26:00.000	2024-10-28 03:26:00.000	2024-11-26 23:46:54.280
23214	NULL	56	SP Receta R111	778	777,1254	Xilol	R111	2024-10-27 22:32:00.000	2024-10-28 03:32:00.000	2024-11-26 23:46:54.200
23232	NULL	28	SP Receta V115	129,028366	128,804688	Xilol	V115	2024-10-27 23:12:00.000	2024-10-28 04:12:00.000	2024-11-26 23:46:54.200
23301	NULL	38	SP Receta R221	671,8497	679,9493	Toluol	R221	2024-10-27 23:13:00.000	2024-10-28 04:13:00.000	2024-11-26 23:46:54.200
23302	NULL	40	SP Receta R221	2044,468	2047,55566	Toluol	R221	2024-10-28 00:10:00.000	2024-10-28 05:10:00.000	2024-11-26 23:46:54.200
23399	NULL	10	SP Semi TK221	26,3991585	49,9283257	Toluol	TK221	2024-10-28 01:07:00.000	2024-10-28 06:07:00.000	2024-11-26 23:46:54.280
23233	NULL	30	SP Receta V115	193,7703	191,96022	Xilol	V115	2024-10-28 03:42:00.000	2024-10-28 08:42:00.000	2024-11-26 23:46:54.200
23372	NULL	28	SP Receta V221	51,9256744	58,8422852	Toluol	V221	2024-10-28 03:47:00.000	2024-10-28 08:47:00.000	2024-11-26 23:46:54.280
23785	NULL	14	SP Receta V221	1131,28186	1132,48547	Metil	V221	2024-10-28 04:04:00.000	2024-10-28 09:04:00.000	2024-11-26 23:46:54.347
23722	NULL	26	SP Receta V115	634	646,178467	Metil	V115	2024-10-28 04:12:00.000	2024-10-28 09:12:00.000	2024-11-26 23:46:54.347
23813	NULL	26	SP Receta V115	594,1	579,555969	Estireno	V115	2024-10-28 04:16:00.000	2024-10-28 09:16:00.000	2024-11-26 23:46:54.347
23544	NULL	26	SP Receta V115	241,6	244,702148	Butil	V115	2024-10-28 04:21:00.000	2024-10-28 09:21:00.000	2024-11-26 23:46:54.280
23234	NULL	32	SP Receta V115	129,040909	128,799545	Xilol	V115	2024-10-28 04:35:00.000	2024-10-28 09:35:00.000	2024-11-26 23:46:54.200
23605	NULL	22	SP Receta V241	2226,539	2290,59619	Butil	V241	2024-10-28 04:41:00.000	2024-10-28 09:41:00.000	2024-11-26 23:46:54.347
23483	NULL	12	SP Receta V241	4457,018	4442,022	Vam	V241	2024-10-28 04:56:00.000	2024-10-28 09:56:00.000	2024-11-26 23:46:54.280
23215	NULL	58	SP Semi R111	269,972	264,261627	Xilol	R111	2024-10-28 06:08:00.000	2024-10-28 11:08:00.000	2024-11-26 23:46:54.200
23216	NULL	60	SP Receta R111	778	777,5998	Xilol	R111	2024-10-28 06:43:00.000	2024-10-28 11:43:00.000	2024-11-26 23:46:54.200
23303	NULL	42	SP Receta R221	712,899963	729,8839	Toluol	R221	2024-10-28 07:11:00.000	2024-10-28 12:11:00.000	2024-11-26 23:46:54.200
23304	NULL	44	SP Receta R221	2042,96191	2047,98389	Toluol	R221	2024-10-28 07:40:00.000	2024-10-28 12:40:00.000	2024-11-26 23:46:54.200
23448	NULL	8	SP Receta D122	889,4231	1207,23145	Vam	D122	2024-10-28 07:40:00.000	2024-10-28 12:40:00.000	2024-11-26 23:46:54.280
23822	NULL	16	SP Receta V141	2099,57	2107,38428	Estireno	V141	2024-10-28 10:56:00.000	2024-10-28 15:56:00.000	2024-11-26 23:46:54.347
23411	NULL	14	SP Receta V141	2363,3	2367,66675	2EHA	V141	2024-10-28 11:12:00.000	2024-10-28 16:12:00.000	2024-11-26 23:46:54.280
23373	NULL	30	SP Receta V221	56,958004	58,598877	Toluol	V221	2024-10-28 11:18:00.000	2024-10-28 16:18:00.000	2024-11-26 23:46:54.280
23740	NULL	12	SP Receta V141	511,84	513,498047	Metil	V141	2024-10-28 11:26:00.000	2024-10-28 16:26:00.000	2024-11-26 23:46:54.347
23786	NULL	16	SP Receta V221	1130,95374	1132,97229	Metil	V221	2024-10-28 11:31:00.000	2024-10-28 16:31:00.000	2024-11-26 23:46:54.347
23235	NULL	34	SP Receta V115	194	193,910446	Xilol	V115	2024-10-28 11:43:00.000	2024-10-28 16:43:00.000	2024-11-26 23:46:54.200
23217	NULL	62	SP Semi R111	194,386078	269,949066	Xilol	R111	2024-10-28 14:05:00.000	2024-10-28 19:05:00.000	2024-11-26 23:46:54.200
23305	NULL	46	SP Receta R221	706,0347	729,980835	Toluol	R221	2024-10-28 14:45:00.000	2024-10-28 19:45:00.000	2024-11-26 23:46:54.200
23606	NULL	24	SP Receta V241	2185,12427	2290,43213	Butil	V241	2024-10-28 14:46:00.000	2024-10-28 19:46:00.000	2024-11-26 23:46:54.347
23484	NULL	14	SP Receta V241	4461,20654	4450,08252	Vam	V241	2024-10-28 15:01:00.000	2024-10-28 20:01:00.000	2024-11-26 23:46:54.280
23306	NULL	48	SP Receta R221	2042,29883	2047,987	Toluol	R221	2024-10-28 15:05:00.000	2024-10-28 20:05:00.000	2024-11-26 23:46:54.200
23057	NULL	16	SP Receta R131	810,797241	1287,89368	Soda	R131	2024-10-28 15:19:00.000	2024-10-28 20:19:00.000	2024-11-26 23:46:54.200
23374	NULL	32	SP Receta V221	57,9017	58,96399	Toluol	V221	2024-10-28 18:38:00.000	2024-10-28 23:38:00.000	2024-11-26 23:46:54.280
23307	NULL	50	SP Semi R221	0,00290497672	9,963528	Toluol	R221	2024-10-28 19:28:00.000	2024-10-29 00:28:00.000	2024-11-26 23:46:54.200
23823	NULL	18	SP Receta V141	2099,57	2104,24365	Estireno	V141	2024-10-28 19:52:00.000	2024-10-29 00:52:00.000	2024-11-26 23:46:54.347
23412	NULL	16	SP Receta V141	1965,66626	2370,02148	2EHA	V141	2024-10-28 20:08:00.000	2024-10-29 01:08:00.000	2024-11-26 23:46:54.280
23741	NULL	14	SP Receta V141	511,84	517,0322	Metil	V141	2024-10-28 20:22:00.000	2024-10-29 01:22:00.000	2024-11-26 23:46:54.347
23607	NULL	26	SP Receta V241	2156,23633	2291,51465	Butil	V241	2024-10-28 21:48:00.000	2024-10-29 02:48:00.000	2024-11-26 23:46:54.347
23485	NULL	16	SP Receta V241	4489,89453	4451,575	Vam	V241	2024-10-28 22:04:00.000	2024-10-29 03:04:00.000	2024-11-26 23:46:54.280
23308	NULL	52	SP Semi R221	729,9528	729,977966	Toluol	R221	2024-10-28 22:06:00.000	2024-10-29 03:06:00.000	2024-11-26 23:46:54.200
23058	NULL	18	SP Receta R131	801,3738	793,0159	Soda	R131	2024-10-29 00:13:00.000	2024-10-29 05:13:00.000	2024-11-26 23:46:54.200
23107	NULL	22	SP Semi TK131	665,1744	652,0168	Soda	TK131	2024-10-29 01:31:00.000	2024-10-29 06:31:00.000	2024-11-26 23:46:54.200
23608	NULL	28	SP Receta V241	2129,53931	2289,522	Butil	V241	2024-10-29 04:18:00.000	2024-10-29 09:18:00.000	2024-11-26 23:46:54.347
23486	NULL	18	SP Receta V241	4516,27637	4450,115	Vam	V241	2024-10-29 04:33:00.000	2024-10-29 09:33:00.000	2024-11-26 23:46:54.280
23059	NULL	20	SP Receta R131	868,130859	793,0137	Soda	R131	2024-10-29 09:35:00.000	2024-10-29 14:35:00.000	2024-11-26 23:46:54.200
23218	NULL	64	SP Receta R111	778	0,00427212752	Xilol	R111	2024-10-29 09:59:00.000	2024-10-29 14:59:00.000	2024-11-26 23:46:54.200
23236	NULL	36	SP Semi V115	5	4,220464E-05	Xilol	V115	2024-10-29 10:16:00.000	2024-10-29 15:16:00.000	2024-11-26 23:46:54.200
23108	NULL	24	SP Semi TK131	850,0902	1030,02393	Soda	TK131	2024-10-29 10:50:00.000	2024-10-29 15:50:00.000	2024-11-26 23:46:54.200
23609	NULL	30	SP Receta V241	2097,77637	2290,875	Butil	V241	2024-10-29 12:02:00.000	2024-10-29 17:02:00.000	2024-11-26 23:46:54.347
23487	NULL	20	SP Receta V241	4547,677	4453,14941	Vam	V241	2024-10-29 12:16:00.000	2024-10-29 17:16:00.000	2024-11-26 23:46:54.280
23453	NULL	2	SP Receta V141	5377,9834	5380,93555	Vam	V141	2024-10-29 17:54:00.000	2024-10-29 22:54:00.000	2024-11-26 23:46:54.280
23060	NULL	22	SP Receta R131	934,5316	793,0076	Soda	R131	2024-10-29 18:54:00.000	2024-10-29 23:54:00.000	2024-11-26 23:46:54.200
23610	NULL	32	SP Receta V241	2067,38257	2288,52979	Butil	V241	2024-10-29 19:26:00.000	2024-10-30 00:26:00.000	2024-11-26 23:46:54.347
23488	NULL	22	SP Receta V241	4577,92432	4449,525	Vam	V241	2024-10-29 19:41:00.000	2024-10-30 00:41:00.000	2024-11-26 23:46:54.280
23109	NULL	26	SP Semi TK131	242,091431	1029,731	Soda	TK131	2024-10-29 20:11:00.000	2024-10-30 01:11:00.000	2024-11-26 23:46:54.200
23454	NULL	4	SP Receta V141	4778,934	4783,032	Vam	V141	2024-10-30 02:11:00.000	2024-10-30 07:11:00.000	2024-11-26 23:46:54.280
23611	NULL	34	SP Receta V241	2038,76855	2291,736	Butil	V241	2024-10-30 02:24:00.000	2024-10-30 07:24:00.000	2024-11-26 23:46:54.347
23489	NULL	24	SP Receta V241	4606,27344	4447,721	Vam	V241	2024-10-30 02:39:00.000	2024-10-30 07:39:00.000	2024-11-26 23:46:54.280
23061	NULL	24	SP Receta R131	1002,71411	793,0073	Soda	R131	2024-10-30 04:28:00.000	2024-10-30 09:28:00.000	2024-11-26 23:46:54.200
23413	NULL	18	SP Receta V141	499	506,431641	2EHA	V141	2024-10-30 05:06:00.000	2024-10-30 10:06:00.000	2024-11-26 23:46:54.280
23110	NULL	28	SP Semi TK131	1163,70129	1030,012	Soda	TK131	2024-10-30 05:40:00.000	2024-10-30 10:40:00.000	2024-11-26 23:46:54.200
23612	NULL	36	SP Receta V241	2005,97888	2287,46387	Butil	V241	2024-10-30 10:23:00.000	2024-10-30 15:23:00.000	2024-11-26 23:46:54.347
23490	NULL	26	SP Receta V241	4638,691	4447,877	Vam	V241	2024-10-30 10:38:00.000	2024-10-30 15:38:00.000	2024-11-26 23:46:54.280
23449	NULL	10	SP Receta D122	1409	1424,08667	Vam	D122	2024-10-30 12:44:00.000	2024-10-30 17:44:00.000	2024-11-26 23:46:54.280
23111	NULL	30	SP Semi TK131	1987,638	1029,94373	Soda	TK131	2024-10-30 14:58:00.000	2024-10-30 19:58:00.000	2024-11-26 23:46:54.200
23613	NULL	38	SP Receta V241	1979,82922	2291,06372	Butil	V241	2024-10-30 16:45:00.000	2024-10-30 21:45:00.000	2024-11-26 23:46:54.347
23455	NULL	6	SP Receta V141	4685,13867	4687,046	Vam	V141	2024-10-30 16:59:00.000	2024-10-30 21:59:00.000	2024-11-26 23:46:54.280
23491	NULL	28	SP Receta V241	4665,751	4449,435	Vam	V241	2024-10-30 17:17:00.000	2024-10-30 22:17:00.000	2024-11-26 23:46:54.280
23562	NULL	16	SP Receta V141	1407	1412,90527	Butil	V141	2024-10-30 17:17:00.000	2024-10-30 22:17:00.000	2024-11-26 23:46:54.280
23112	NULL	32	SP Semi TK131	2471,50171	2499,84	Soda	TK131	2024-10-30 22:20:00.000	2024-10-31 03:20:00.000	2024-11-26 23:46:54.200
23456	NULL	8	SP Receta V141	4708,68945	4688,22363	Vam	V141	2024-10-30 22:55:00.000	2024-10-31 03:55:00.000	2024-11-26 23:46:54.280
23563	NULL	18	SP Receta V141	1407	1410,94238	Butil	V141	2024-10-30 23:13:00.000	2024-10-31 04:13:00.000	2024-11-26 23:46:54.280
23614	NULL	40	SP Receta V241	1950,32544	2287,74268	Butil	V241	2024-10-30 23:56:00.000	2024-10-31 04:56:00.000	2024-11-26 23:46:54.347
23492	NULL	30	SP Receta V241	4693,89648	4449,09863	Vam	V241	2024-10-31 00:12:00.000	2024-10-31 05:12:00.000	2024-11-26 23:46:54.280
23113	NULL	34	SP Semi TK131	76,59574	19,6155186	Soda	TK131	2024-10-31 00:53:00.000	2024-10-31 05:53:00.000	2024-11-26 23:46:54.200
23114	NULL	36	SP Semi TK131	2431,27026	1640,31506	Soda	TK131	2024-10-31 05:29:00.000	2024-10-31 10:29:00.000	2024-11-26 23:46:54.200
23615	NULL	42	SP Receta V241	1920	2285,619	Butil	V241	2024-10-31 07:19:00.000	2024-10-31 12:19:00.000	2024-11-26 23:46:54.347
23115	NULL	38	SP Semi TK131	1113,41443	890,020752	Soda	TK131	2024-10-31 07:21:00.000	2024-10-31 12:21:00.000	2024-11-26 23:46:54.200
23493	NULL	32	SP Receta V241	4723,873	4449,041	Vam	V241	2024-10-31 07:34:00.000	2024-10-31 12:34:00.000	2024-11-26 23:46:54.280
23178	NULL	4	SP Semi TK221	110	110,000305	Soda	TK221	2024-10-31 08:03:00.000	2024-10-31 13:03:00.000	2024-11-26 23:46:54.200
23457	NULL	10	SP Receta V141	4746,00049	4692,542	Vam	V141	2024-10-31 08:19:00.000	2024-10-31 13:19:00.000	2024-11-26 23:46:54.280
23564	NULL	20	SP Receta V141	1407	1409,56836	Butil	V141	2024-10-31 08:37:00.000	2024-10-31 13:37:00.000	2024-11-26 23:46:54.280
23116	NULL	40	SP Semi TK131	2548,337	2550,03174	Soda	TK131	2024-10-31 14:15:00.000	2024-10-31 19:15:00.000	2024-11-26 23:46:54.200
23616	NULL	44	SP Receta V241	1888,85327	2289,90747	Butil	V241	2024-10-31 14:54:00.000	2024-10-31 19:54:00.000	2024-11-26 23:46:54.347
23494	NULL	34	SP Receta V241	4754,799	4449,82861	Vam	V241	2024-10-31 15:09:00.000	2024-10-31 20:09:00.000	2024-11-26 23:46:54.280
23458	NULL	12	SP Receta V141	4778,98438	4782,44336	Vam	V141	2024-10-31 16:55:00.000	2024-10-31 21:55:00.000	2024-11-26 23:46:54.280
23414	NULL	20	SP Receta V141	499	506,039063	2EHA	V141	2024-10-31 17:14:00.000	2024-10-31 22:14:00.000	2024-11-26 23:46:54.280
23171	NULL	2	SP Semi R221	58,9427872	300,041229	Soda	R221	2024-10-31 20:04:00.000	2024-11-01 01:04:00.000	2024-11-26 23:46:54.200
23062	NULL	26	SP Receta R131	1287,87	1287,88635	Soda	R131	2024-10-31 21:39:00.000	2024-11-01 02:39:00.000	2024-11-26 23:46:54.200
23617	NULL	46	SP Receta V241	1896,66333	1853,1344	Butil	V241	2024-10-31 21:56:00.000	2024-11-01 02:56:00.000	2024-11-26 23:46:54.347
23495	NULL	36	SP Receta V241	4782	4771,16162	Vam	V241	2024-10-31 22:09:00.000	2024-11-01 03:09:00.000	2024-11-26 23:46:54.280
23117	NULL	42	SP Semi TK131	1642,74573	2549,85718	Soda	TK131	2024-10-31 23:04:00.000	2024-11-01 04:04:00.000	2024-11-26 23:46:54.200
23688	NULL	8	SP Receta D122	450,8	454,8361	Ethil	D122	2024-10-31 23:08:00.000	2024-11-01 04:08:00.000	2024-11-26 23:46:54.347
23545	NULL	2	SP Receta D122	505,4	511,3001	Butil	D122	2024-10-31 23:12:00.000	2024-11-01 04:12:00.000	2024-11-26 23:46:54.280
23723	NULL	2	SP Receta D122	136,6	129,922348	Metil	D122	2024-10-31 23:16:00.000	2024-11-01 04:16:00.000	2024-11-26 23:46:54.347
23459	NULL	14	SP Receta V141	4732,20752	4783,22852	Vam	V141	2024-11-01 01:44:00.000	2024-11-01 06:44:00.000	2024-11-26 23:46:54.280
23415	NULL	22	SP Receta V141	499	506,431641	2EHA	V141	2024-11-01 02:03:00.000	2024-11-01 07:03:00.000	2024-11-26 23:46:54.280
23375	NULL	34	SP Semi V221	40	34,6846924	Toluol	V221	2024-11-01 02:48:00.000	2024-11-01 07:48:00.000	2024-11-26 23:46:54.280
23063	NULL	28	SP Receta R131	1287,87	1287,88721	Soda	R131	2024-11-01 07:16:00.000	2024-11-01 12:16:00.000	2024-11-26 23:46:54.200
23787	NULL	18	SP Receta V221	965,5602	966,120667	Metil	V221	2024-11-01 07:16:00.000	2024-11-01 12:16:00.000	2024-11-26 23:46:54.347
23309	NULL	54	SP Receta R221	2083,8064	2089,89771	Toluol	R221	2024-11-01 08:33:00.000	2024-11-01 13:33:00.000	2024-11-26 23:46:54.200
23118	NULL	44	SP Semi TK131	660	660,0136	Soda	TK131	2024-11-01 08:39:00.000	2024-11-01 13:39:00.000	2024-11-26 23:46:54.200
23460	NULL	16	SP Receta V141	4684	4691,168	Vam	V141	2024-11-01 10:50:00.000	2024-11-01 15:50:00.000	2024-11-26 23:46:54.280
23565	NULL	22	SP Receta V141	1407	1412,90527	Butil	V141	2024-11-01 11:08:00.000	2024-11-01 16:08:00.000	2024-11-26 23:46:54.280
23376	NULL	36	SP Receta V221	250,849884	250,520813	Toluol	V221	2024-11-01 12:11:00.000	2024-11-01 17:11:00.000	2024-11-26 23:46:54.280
23618	NULL	48	SP Receta V241	4500	4493,49365	Butil	V241	2024-11-01 12:56:00.000	2024-11-01 17:56:00.000	2024-11-26 23:46:54.347
23377	NULL	38	SP Receta V221	165,42244	165,938843	Toluol	V221	2024-11-01 12:57:00.000	2024-11-01 17:57:00.000	2024-11-26 23:46:54.280
23310	NULL	56	SP Semi R221	10	7,01686144	Toluol	R221	2024-11-01 13:19:00.000	2024-11-01 18:19:00.000	2024-11-26 23:46:54.200
23853	NULL	10	SP Receta V241	1945	1948,3938	Estireno	V241	2024-11-01 13:26:00.000	2024-11-01 18:26:00.000	2024-11-26 23:46:54.400
23378	NULL	40	SP Receta V221	95,64184	165,817139	Toluol	V221	2024-11-01 13:50:00.000	2024-11-01 18:50:00.000	2024-11-26 23:46:54.280
23064	NULL	30	SP Receta R131	1287,87	1287,20361	Soda	R131	2024-11-01 15:20:00.000	2024-11-01 20:20:00.000	2024-11-26 23:46:54.200
23788	NULL	20	SP Receta V221	967	945,0056	Metil	V221	2024-11-01 15:59:00.000	2024-11-01 20:59:00.000	2024-11-26 23:46:54.347
23461	NULL	18	SP Receta V141	4684	4687,43848	Vam	V141	2024-11-01 16:12:00.000	2024-11-01 21:12:00.000	2024-11-26 23:46:54.280
23566	NULL	24	SP Receta V141	1407	1407,80176	Butil	V141	2024-11-01 16:31:00.000	2024-11-01 21:31:00.000	2024-11-26 23:46:54.280
23311	NULL	58	SP Receta R221	314,056824	331,4861	Toluol	R221	2024-11-01 16:37:00.000	2024-11-01 21:37:00.000	2024-11-26 23:46:54.200
23119	NULL	46	SP Semi TK131	660	659,506958	Soda	TK131	2024-11-01 16:42:00.000	2024-11-01 21:42:00.000	2024-11-26 23:46:54.200
23312	NULL	60	SP Receta R221	2044	2043,98645	Toluol	R221	2024-11-01 17:14:00.000	2024-11-01 22:14:00.000	2024-11-26 23:46:54.280
23400	NULL	12	SP Semi TK221	219,971436	219,925034	Toluol	TK221	2024-11-01 18:52:00.000	2024-11-01 23:52:00.000	2024-11-26 23:46:54.280
23619	NULL	50	SP Receta V241	4500	4497,249	Butil	V241	2024-11-01 19:32:00.000	2024-11-02 00:32:00.000	2024-11-26 23:46:54.347
23854	NULL	12	SP Receta V241	1945	1949,6156	Estireno	V241	2024-11-01 20:00:00.000	2024-11-02 01:00:00.000	2024-11-26 23:46:54.400
23401	NULL	14	SP Semi TK221	140	2,03287578	Toluol	TK221	2024-11-01 20:33:00.000	2024-11-02 01:33:00.000	2024-11-26 23:46:54.280
23402	NULL	16	SP Semi TK221	140	139,093689	Toluol	TK221	2024-11-01 20:35:00.000	2024-11-02 01:35:00.000	2024-11-26 23:46:54.280
23379	NULL	42	SP Receta V221	251	250,642517	Toluol	V221	2024-11-01 20:49:00.000	2024-11-02 01:49:00.000	2024-11-26 23:46:54.280
23380	NULL	44	SP Receta V221	166	165,026123	Toluol	V221	2024-11-01 21:24:00.000	2024-11-02 02:24:00.000	2024-11-26 23:46:54.280
23462	NULL	20	SP Receta V141	4684,958	4684,298	Vam	V141	2024-11-01 22:15:00.000	2024-11-02 03:15:00.000	2024-11-26 23:46:54.280
23381	NULL	46	SP Receta V221	164,488037	165,026123	Toluol	V221	2024-11-01 22:28:00.000	2024-11-02 03:28:00.000	2024-11-26 23:46:54.280
23567	NULL	26	SP Receta V141	1421,1925	1412,31641	Butil	V141	2024-11-01 22:34:00.000	2024-11-02 03:34:00.000	2024-11-26 23:46:54.280
23689	NULL	10	SP Receta D122	451,992737	455,5691	Ethil	D122	2024-11-05 11:13:00.000	2024-11-05 16:13:00.000	2024-11-26 23:46:54.347
23546	NULL	4	SP Receta D122	505,4	511,0368	Butil	D122	2024-11-05 11:17:00.000	2024-11-05 16:17:00.000	2024-11-26 23:46:54.280
23724	NULL	4	SP Receta D122	138,290573	140,606277	Metil	D122	2024-11-05 11:21:00.000	2024-11-05 16:21:00.000	2024-11-26 23:46:54.347
23065	NULL	32	SP Receta R131	1287,87	1287,89343	Soda	R131	2024-11-05 13:24:00.000	2024-11-05 18:24:00.000	2024-11-26 23:46:54.200
